screen_name,name,location,created
IanBroughall,IanBroughall,Cambridge UK,2020-11-20
OldFootball11,OldFootballPhotos,,2020-11-20
followalexcam,AlexCam,Ldn.,2020-11-20
StanRickSanchez,𝐑𝐢𝐟𝐪𝐢𝐞 𝐀.,Wherever God wants me,2020-11-20
UrsinhoTed05,Luiz🧸,,2020-11-20
FlashScoreKE,FlashScore.co.ke 🇰🇪,,2020-11-20
Zidaneback2J,Zidane come back to Juventus,,2020-11-20
Marc_Marquez13,Fino alla fine ® 🇮🇹,,2020-11-20
TSJSports,The Sports Journal,MENA | UK,2020-11-20
framis74,francesco mistrulli,"Milano, Lombardia",2020-11-20
OmniFoot,ᴏᴍɴɪғᴏᴏᴛ,"Cairo, Egypt",2020-11-20
ftblsm,Fútbolismo ⚽️🌎🌍🌏⚽️,London + Milan,2020-11-20
ClubSvezia,Juventus Club Svezia,"Uddevalla, Sverige",2020-11-20
Outlookindia,Outlook Magazine,"New Delhi, India",2020-11-20
RakafGh,A F A 🇬🇭,Tema-Ghana,2020-11-20
tmj_tul_transp,TMJ-TUL Transp. Jobs,"Tulsa, OK",2020-11-20
AlexMoorsey22,Alex Moore,"Dharhan, Saudi Arabia ",2020-11-20
struttsthebeach,Strutt & Parker Chelsea SW10,"140 Fulham Road, Chelsea SW10 9PY",2020-11-20
madtingz_,•,,2020-11-20
MugabeMo,JM,"Manchester, England",2020-11-20
Skbondze,flyest in charge💀,"Greater Accra, Ghana",2020-11-20
8pqn1,𝑶𝑴𝑨𝑹🖤,,2020-11-20
mex_chelsea,Chelsea Fans,Mexico City,2020-11-20
dagarrre0,ibnu dagare 🕘,Palestine,2020-11-20
Nicocantor1,Nico Cantor,"London, England",2020-11-20
RowdieUk,Rowdieuk,United Kingdom,2020-11-20
SparrowDesmond,Dsexmond👅Serial #EndSars😷Retweeter. xplicitConte,Nigeria,2020-11-20
djlexo_,GOLDEN BOY DJ 📀📀,Lexical Town,2020-11-20
atoms_nuclear,Nuclear Atoms,"Dhaka, Bangladesh",2020-11-20
cnstvja,Cable News & Sports TV,,2020-11-20
KingMoLFC,🇪🇬👑,,2020-11-20
OneManKaizer,Kaizer.⚓,the whole world.,2020-11-20
wezza_88,Wez,Manchester,2020-11-20
KickoffMH,Kick Off With Moorsey & Hutch,,2020-11-20
newschainwomen,NewsChain Women's Sport,United Kingdom,2020-11-20
rmadridism,rmadridism,,2020-11-20
AllanKhash,Boss Player,,2020-11-20
lgd_holy,#Highest🎯,Ghana,2020-11-20
SportIn_Global,Sportin_global,"Molde, Norge",2020-11-20
WanFaridKamil,MaldiniFaridKamil,"Kuala Lumpur, Malaysia.",2020-11-20
rajesh_chumber,Rajesh Chumber,,2020-11-20
AFS11v11,AFS - Football Stats,London,2020-11-20
RansfordCobbin4,Ransford Pjay,"Nsuaem, Ghana",2020-11-20
QueenSandy_CFC,👑§åñÐ¥ þêrêrå👑,"Royal County Of Berkshire,UK",2020-11-20
jhybow_whiskey,Mr. JB S.M.I.L.E🎹🎺🎼,"Lagos, Nigeria",2020-11-20
kabal30,LazyNigeriaYouth 💭❄️ #EndSwat 💯,"Lagos, Nigeria",2020-11-20
Raycfc17,RAY🇳🇬💙,Estadio Puente Stamford,2020-11-20
SenBanter,Sen_Fi_Dem_Banter,"England, United Kingdom",2020-11-20
Uyanda68492837,Uyanda,,2020-11-20
ChelseaChadder,Chad,"MHL, Gate 9",2020-11-20
cfcfc4eva,Bigsam,,2020-11-20
tiengudda,Tien Nguyen,"Ho Chi Minh, Vietnam",2020-11-20
okumakese,Okum Akese,"Wa, Upper West,Ghana",2020-11-20
Citso_Al,C-tso,"Ho, Ghana",2020-11-20
harve65,Mark Harvey,istanbul,2020-11-20
soccer_soccerMC,City 〜PremierLeague〜,,2020-11-20
SandraS27874170,Sandra Smith,,2020-11-20
_ItsAllChelsea,ItsAllChelsea,"London, England",2020-11-20
suzytuny4u,Sodeeq Opeyemi,"Lagos, Nigeria",2020-11-20
Am_zeus_mckaine,Zeus....😎,,2020-11-20
Cruyff_Junior,CRUYFF JR.,,2020-11-20
CISCTiruppur,Chelsea India - Tiruppur (at 🏠),"Tiruppur, India",2020-11-20
AlexandraFree19,Alexandra Freeman,,2020-11-20
REP_Andres_,Andres,"Houston, TX",2020-11-20
_waheed_96,Vⵠ𝐆ⵠⲃ⁰𝐍ⅅ 𝗦⁰ປ┕ (CFC) 💙,,2020-11-20
ScottGunner1,Scott Gunner,wickford Essex,2020-11-20
breezyZS,⚒🇬🇧,"Leicester, England",2020-11-20
AlkoSuoo,Suoo 💀,,2020-11-20
athanusjorge,George Athanus William,,2020-11-20
samdoria13,sambrosa,,2020-11-20
Emecinho_SNR,Cinho!✨,,2020-11-20
SBemmah,STORM,Dormaa Ahenkro,2020-11-20
BrendaPerrott,Brenda P. Williamson - Congrats to Pres. Biden,,2020-11-20
Ndidi78660383,Ndidi,,2020-11-20
KisaEd,Man like ED 🇺🇬🇰🇪,Uganda,2020-11-20
ShanShui1946,Sandra Smith,Sussex,2020-11-20
derekjennings17,Derek Jennings,,2020-11-20
LizzieFuller19,Lizzie Fuller,,2020-11-20
JohnIceAgency,john bolton,"Crawley, England",2020-11-20
NhanNgu75347791,Nhan Nguyen,,2020-11-20
jimohisah6,Chelsea Blue fan,"Abuja, Nigeria",2020-11-20
4lvo_,#Mugeiesque,kapsabet,2020-11-20
skinyai,STEVE KINYAI,Nairobi Kenya,2020-11-20
ProtestSPb,Protest SPb,"Saint Petersburg, Russia",2020-11-20
AFCReading,AFC Reading,"Reading, England",2020-11-20
Nanabarhevvy,Son of a King👑❤️,,2020-11-20
DomusHolmes,DomusHolmesPropertyFinder,United Kingdom,2020-11-20
AndrewJason89,Andrew Jason,Malaysia,2020-11-20
CFCJackspencer,jack,,2020-11-20
AslamBakar3,AslamBakar,United Kingdom,2020-11-20
nii_thompson30,IRAQ,,2020-11-20
ike_waasafi,Adviser Wa Arrizabalaga,Naivasha,2020-11-20
Thomas_SheIby,SRH Fan,Yahi kahin,2020-11-20
TransportNotice,Transport Notices,,2020-11-20
SAMJAYDKING,👑SAMJAYDKING👑 💣,NIGERIA,2020-11-20
_AyoadeJNR,Ayo💙🍥,,2020-11-20
FrinaryK,Frinary Kithinji,,2020-11-20
beardesque,Yusuf,,2020-11-20
yzygamer,LE GAMA,Ivory Coast,2020-11-20
TairuNurudeen,Nurudeen Tairu,,2020-11-20
Habiola17750376,Habiola,Nigeria,2020-11-20
Lybanicku,Sebas Lybanicku,"Jakarta Barat, DKI Jakarta",2020-11-20
Jertynooo,JDIV,"Paris, France",2020-11-20
sadiqsabo,Ferocious WOLF,BUSH CAMP,2020-11-20
DembaPete,Petey,London,2020-11-20
dantecilino,dantecilino10,,2020-11-20
TheKitmanUK,TheKitman.co.uk,"Bristol, England",2020-11-20
mayle_jill,jill mayle,"Chelmsford, England",2020-11-20
Mouad_CWW,Mouad,,2020-11-20
netrising1,nnaemeka ken,"Lagos, Nigeria",2020-11-20
ebeycoyb4,PHISH,,2020-11-20
francisthealien,F.T.A,the pineapple under the sea,2020-11-20
uygaraluclu97,Uygar Walker,,2020-11-20
Elite_clubb,BET 365 - TIPSTER FIXING,naples ,2020-11-20
AtTheBridgePod,At The Bridge Pod: A Chelsea FC Podcast,United Kingdom,2020-11-20
Jennykeane6,Jenny keane,,2020-11-20
talkchelsea,Talk Chelsea,"London, England",2020-11-20
rebootonline,Reboot,London and Hertfordshire,2020-11-20
neiltonpentre,Neil Richard Davies,,2020-11-20
ThatsMeFlawless,Mr TakeNote,Manchester,2020-11-20
GreigSar1,Greig Sarath 😎,"Good old St.Ives, Cambs.",2020-11-20
RoryMcAnuff,McChinnes,,2020-11-20
monstarcfc,monstarCFC,"City of London, London",2020-11-20
CamTayylor,Cameron,,2020-11-20
PaulNagle3,Paul Nagle,Everton FC,2020-11-20
andoh_poku,D£NARD🧯,,2020-11-20
TFTMedia1,Football Terrace FC,"South East, England",2020-11-20
BennyHi76432294,Benny Hill,,2020-11-20
ArahGh,Fear_of_God🇬🇭🇳🇬💫,"Tamale, Ghana",2020-11-20
grandpasaypenis,im bleeding out,stamford bridge,2020-11-20
RomanUncle,Roman Uncle,,2020-11-20
DidsRT,Didsbury RT,Didsbury,2020-11-20
SteveP37,Steve Palmer,,2020-11-20
RealCheshireSet,TheRealCheshireSet,"White Nancy, Cheshire. UK.",2020-11-20
Juliandh10,Julián.,,2020-11-20
vietto21,ok4,,2020-11-20
HelloWilmslow,Hello! Wilmslow,"Wilmslow, Cheshire. UK",2020-11-20
cjplays13,cjplaysfm,"Stoke-on-Trent, England",2020-11-20
KickItOutRYG,Raise Your Game,England,2020-11-20
Mosesfixedodd_,Mr Moses Okafor,"Lagos, Nigeria",2020-11-20
CynthiaAdelek14,Cynthia Adeleke,,2020-11-20
kinadunda,Kitenesi,"Acapulco de Juárez, Guerrero",2020-11-20
Lampardsleftnut,Frank Jr,"London, England",2020-11-20
Prodigy_1K,~,London,2020-11-20
depp05,Deep Thakker,,2020-11-20
the_messimist,ABHISHEK,🇮🇳,2020-11-20
Chuks_Dave,Sheà Coulee,Nigeria.,2020-11-20
OutdoorSportCha,OutdoorSportChannel®,"Doncaster, United Kingdom",2020-11-20
futball_chelsea,Chuks,Stamford Bridge,2020-11-20
amanda_cookson,amanda cookson,"East, England",2020-11-20
TheZiyech,The Same Photo Of Hakim Ziyech Everyday,,2020-11-20
samuelafful,Afful Sam Kwesi jnr,East Leg / Nungua / Achimota,2020-11-20
dynamicboi22,Chidozie Dynamicboi Adosaram,"Imo state, Nigeria",2020-11-20
core_chelsea,Chelsea Core,,2020-11-20
RollaCoastaReds,🔻,"Manchester, England",2020-11-20
BelloAjibola_09,Bello Ajibola,Lagos,2020-11-20
Chelsea16407427,Chelsea Football Club Fans For Life💙,"London, England",2020-11-20
sanshui596,sandra smith,Shan Shui,2020-11-20
youngokwy,Okwuson M Celestine,"England,London",2020-11-20
RUPAYGEE,Hayford Paygeez,,2020-11-20
PipeDream_101,PipeDream_101,My Smartphone ,2020-11-20
daftarsbobet1,"Daftar Agen Sbobet Casino, Prediksi Bola Online",Indonesia,2020-11-20
megicfood,magic,,2020-11-20
MarcosP39416845,Marcos Paulo,,2020-11-20
ChelseaBlueBR1,Chelsea Blue BR,,2020-11-20
getaswhailu,Getasw Hailu,"Debre Tabor, Ethiopia 🇪🇹",2020-11-20
RJ_Goodthings,RJ,,2020-11-20
RetroRegista,Dictator-Elect Rōnin 🇺🇸,Gotham City ,2020-11-20
PodcastHQ,Podcast HQ 🎙️,,2020-11-20
chisco99_,999,"Nairobi, Kenya",2020-11-20
FootyZoneNet,FootyZone.net,,2020-11-20
luizinhooli10,Luizinho,"Pavuna, Rio de Janeiro",2020-11-20
cudaeducation,Cuda Education,"New York, NY",2020-11-20
young50700156,young,,2020-11-20
barbrady1,simon thompson,,2020-11-20
sidcelery,Sid Celery,PalpableDiscordia,2020-11-20
teamtimowerner,Team Timo Werner 🇧🇷🇩🇪,🇧🇷,2020-11-20
Nyarko_Agyeman,Kwame Nyarko,,2020-11-20
Chelsea_FC_2020,ChelseaFC2020💙🗨,,2020-11-20
ArielGamesbr,Ariel Brasil 93,"Jardim Ângela, São Paulo",2020-11-20
ThePrideOfLDN,ThePrideOfLDN,Stamford Bridge,2020-11-20
jesuis_theo,Theo 🌿🦻🏼,Brasília,2020-11-20
tf_sportedit,TF Sport Edit,,2020-11-20
Faaveo,千卂ᐯ乇ㄖ 🥷🏽 🅘,⭐️,2020-11-20
AyensuBuah,Ohene,,2020-11-20
MrHan730,엠알한,대한민국 Korea 🇰🇷,2020-11-20
ChelsForLife32,ConciergeOfCrime, The Post Office 🇦🇺 ,2020-11-20
AnnaLauraWelsh,Anna Welsh,Hertfordshire and London,2020-11-20
ThisIsSpainInfo,Steve Hall,"Torrevieja, Spain",2020-11-20
AhmedKabirOlay1,Ahmed Kabir Olayinka,,2020-11-20
ZimriRosas,Zimri ROSAS,"Ciudad Guayana,Venezuela.",2020-11-20
ItsHimjoey,Joey,"Lagos, Nigeria",2020-11-20
DeafMango,Behram Qazi 🇵🇰,,2020-11-20
BelmarshG,Belmarsh Group,"Mayfair, London",2020-11-20
JnrPossi,Possi Gee ba 💓💓💓,Ghana,2020-11-20
cfc_m11,MESHARY |🇸🇦♛.,Riyadh,2020-11-20
tw_footballtalk,TW,,2020-11-20
MsTKIndeed,TK,"Kent, UK",2020-11-20
CFC_Donut,Kieren,,2020-11-20
OlIyCFC,🍁,,2020-11-20
HakiimZiyech22,Hakim Ziyech,"Stamford Bridge, England",2020-11-20
TheFamousCFC_V1,😎,NW London,2020-11-20
BLAENAUFFESTNOW,#HeartofSnowdonia 🏴󠁧󠁢󠁷󠁬󠁳󠁿,Ffestiniog.,2020-11-20
ReEn_HOtteST,🐻ReenNuneo⚔,Malaysia,2020-11-20
Sully_UTC,Craig O' Sullivan,"Bolton, England",2020-11-20
LeicesterWalls,Walls In Leicester,,2020-11-20
brentford3bee,Lyall,Hey Jude!!,2020-11-20
nasmax,Nasir Okunnu,"Lagos, Nigeria",2020-11-20
NH_SHAPIRO,Neil Shapiro,Islip New York,2020-11-20
FanatixFooty,FootyFanatix,,2020-11-20
AS7_Thfc,MourhinotheG.O.A.T(old account got suspended,,2020-11-20
ChelseaXDeshen,Chelsea FCxbanter,,2020-11-20
TwaFlo,Tar-Bow,"Pietermaritzburg, South Africa",2020-11-20
jayvinyoung,05 NON STOP⚡️,Lost Ville,2020-11-20
Friday33969412,Friday Omudhowafe,,2020-11-20
ICDb_tv,Internet Commentator Database ICDb,,2020-11-20
Aldolase16,CFCnexus,,2020-11-20
ethan_cross_7,Ethan,"Cape Town, South Africa",2020-11-20
UtdBaron,Alex 🥶,,2020-11-20
HarshalSinghxFC,HarshalxUnitedF.C,,2020-11-20
AFCDriscxll,ParteySZN🔴⚪️,,2020-11-20
nikkidawn00,Nikki,,2020-11-20
BlueFrenchie1,Blue Frenchie,,2020-11-20
SPPlusCareers,SP+ Careers,,2020-11-20
MollyAhmed,Molly Ahmed,London,2020-11-20
BRWombat,E Brown 🕷,,2020-11-20
carpediemwinnrz,George,,2020-11-20
TompaLegend,TompaLegend,"Stockholm, Sverige",2020-11-20
Julius_Chimaobi,Julius Chimaobi,"Zaria, Kaduna state, Nigeria",2020-11-20
